batch,t_data,t_ipca,t_kll,throughput_sps,ipca_mem_delta,kll_mem_delta,pca_mse,kll_median_err,mode,kll_k,n_components,seed
79,0.0,0.008987624998553656,0.0,111264.09926548183,16384.0,0.0,,,pca,16,20,202
80,0.0,0.008628125000541331,0.0,115900.03621148971,16384.0,0.0,0.8037714539863163,,pca,16,20,202
81,0.0,0.006636792000790592,0.0,150675.20571397708,16384.0,0.0,,,pca,16,20,202
82,0.0,0.007137000000511762,0.0,140114.89420320786,16384.0,0.0,,,pca,16,20,202
83,0.0,0.00611354200009373,0.0,163571.29794555568,16384.0,0.0,,,pca,16,20,202
84,0.0,0.007927667000330985,0.0,126140.5152308049,16384.0,0.0,,,pca,16,20,202
85,0.0,0.006042208999133436,0.0,165502.38499585472,16384.0,0.0,0.8037472451813016,,pca,16,20,202
86,0.0,0.008080708001216408,0.0,123751.53264410343,16384.0,0.0,,,pca,16,20,202
87,0.0,0.009358584000437986,0.0,106853.7718904056,16384.0,0.0,,,pca,16,20,202
88,0.0,0.010280124999553664,0.0,97275.08177608905,16384.0,0.0,,,pca,16,20,202
89,0.0,0.008008875000086846,0.0,124861.48179228122,16384.0,0.0,,,pca,16,20,202
90,0.0,0.009055708000232698,0.0,110427.58887259878,16384.0,0.0,0.8037650541856325,,pca,16,20,202
91,0.0,0.008117207999021048,0.0,123195.06905830208,16384.0,0.0,,,pca,16,20,202
92,0.0,0.007666582998353988,0.0,130436.20609268817,16384.0,0.0,,,pca,16,20,202
93,0.0,0.008545041000616038,0.0,117026.93994422109,16384.0,0.0,,,pca,16,20,202
94,0.0,0.007870459001424024,0.0,127057.39269070167,16384.0,0.0,,,pca,16,20,202
95,0.0,0.008665166998980567,0.0,115404.58483000354,16384.0,0.0,0.8037739803422097,,pca,16,20,202
96,0.0,0.00816454100277042,0.0,122480.85956830598,16384.0,0.0,,,pca,16,20,202
97,0.0,0.009167207997961668,0.0,109084.46718153993,16384.0,0.0,,,pca,16,20,202
98,0.0,0.009065041998837842,0.0,110313.8849360215,16384.0,0.0,,,pca,16,20,202
99,0.0,0.008292291997349821,0.0,120593.92027193392,16384.0,0.0,,,pca,16,20,202
100,0.0,0.014354082999489037,0.0,69666.58894445552,16384.0,0.0,0.8037820765528854,,pca,16,20,202
1,0.0,0.008972584000730421,0.0,111450.61444045484,0.0,0.0,,,pca,16,50,42
2,0.0,0.006116374999692198,0.0,163495.534536441,0.0,0.0,,,pca,16,50,42
3,0.0,0.009426207998330938,0.0,106087.19860383583,0.0,0.0,,,pca,16,50,42
4,0.0,0.009201875000144355,0.0,108673.5040395911,0.0,0.0,,,pca,16,50,42
5,0.0,0.008947874997829786,0.0,111758.37841303546,0.0,0.0,0.5022402313153614,,pca,16,50,42
6,0.0,0.009567500001139706,0.0,104520.51213805878,0.0,0.0,,,pca,16,50,42
7,0.0,0.010489874999620952,0.0,95330.02061856168,0.0,0.0,,,pca,16,50,42
8,0.0,0.008072042001003865,0.0,123884.39008068055,0.0,0.0,,,pca,16,50,42
9,0.0,0.009722792001412017,0.0,102851.11517913501,0.0,0.0,,,pca,16,50,42
10,0.0,0.0091927499997837,0.0,108781.37663088078,0.0,0.0,0.5018586366824299,,pca,16,50,42
11,0.0,0.009678750000603031,0.0,103319.12694693998,0.0,0.0,,,pca,16,50,42
12,0.0,0.009451999998418614,0.0,105797.71478706168,0.0,0.0,,,pca,16,50,42
13,0.0,0.009260667000489775,0.0,107983.5826023236,0.0,0.0,,,pca,16,50,42
14,0.0,0.00962870800140081,0.0,103856.09365810214,0.0,0.0,,,pca,16,50,42
15,0.0,0.008903874997486128,0.0,112310.65129309818,0.0,0.0,0.5019976712399457,,pca,16,50,42
16,0.0,0.01578995800082339,0.0,63331.390745171935,0.0,0.0,,,pca,16,50,42
17,0.0,0.009285500000260072,0.0,107694.79295374418,0.0,0.0,,,pca,16,50,42
18,0.0,0.009461165998800425,0.0,105695.21770644224,0.0,0.0,,,pca,16,50,42
19,0.0,0.009311624999099877,0.0,107392.64092966229,0.0,0.0,,,pca,16,50,42
20,0.0,0.009647709001001203,0.0,103651.55083929499,0.0,0.0,0.5020159162999106,,pca,16,50,42
21,0.0,0.004426999999850523,0.0,225886.60493195502,0.0,0.0,,,pca,16,50,42
22,0.0,0.015693957997427788,0.0,63718.78911386779,0.0,0.0,,,pca,16,50,42
23,0.0,0.009600749999663094,0.0,104158.52928522164,0.0,0.0,,,pca,16,50,42
24,0.0,0.007522374999098247,0.0,132936.73874539306,0.0,0.0,,,pca,16,50,42
25,0.0,0.008613250000053085,0.0,116100.19446711018,0.0,0.0,0.5020735818720024,,pca,16,50,42
26,0.0,0.009534665998216951,0.0,104880.44365549952,0.0,0.0,,,pca,16,50,42
27,0.0,0.009857666002062615,0.0,101443.89146383741,0.0,0.0,,,pca,16,50,42
28,0.0,0.008091208001133054,0.0,123590.93967921288,0.0,0.0,,,pca,16,50,42
29,0.0,0.008774541998718632,0.0,113966.06229089022,0.0,0.0,,,pca,16,50,42
30,0.0,0.008919625000999076,0.0,112112.33654867679,0.0,0.0,0.5019988186337164,,pca,16,50,42
31,0.0,0.008621082997706253,0.0,115994.70742435289,0.0,0.0,,,pca,16,50,42
32,0.0,0.007764083999063587,0.0,128798.19436788787,0.0,0.0,,,pca,16,50,42
33,0.0,0.009249291000742232,0.0,108116.39507501197,0.0,0.0,,,pca,16,50,42
34,0.0,0.008942208001826657,0.0,111829.20368165518,0.0,0.0,,,pca,16,50,42
35,0.0,0.008553040999686345,0.0,116917.47999766067,0.0,0.0,0.5020409951097063,,pca,16,50,42
36,0.0,0.01194154100085143,0.0,83741.28598048612,0.0,0.0,,,pca,16,50,42
37,0.0,0.008249500002420973,0.0,121219.46781096199,0.0,0.0,,,pca,16,50,42
38,0.0,0.00976187500054948,0.0,102439.33669952869,0.0,0.0,,,pca,16,50,42
39,0.0,0.011053540998545941,0.0,90468.74663345862,0.0,0.0,,,pca,16,50,42
40,0.0,0.009206999999150867,0.0,108613.01184883533,0.0,0.0,0.502049380120713,,pca,16,50,42
41,0.0,0.006038250001438428,0.0,165610.89715758385,0.0,0.0,,,pca,16,50,42
42,0.0,0.008426249998592539,0.0,118676.75421059581,0.0,0.0,,,pca,16,50,42
43,0.0,0.01092695799889043,0.0,91516.77897009802,0.0,0.0,,,pca,16,50,42
44,0.0,0.009846791999734705,0.0,101555.9179098068,0.0,0.0,,,pca,16,50,42
45,0.0,0.004676915999880293,0.0,213816.1130166963,0.0,0.0,0.502046129455937,,pca,16,50,42
46,0.0,0.008055999998759944,0.0,124131.08244214616,0.0,0.0,,,pca,16,50,42
47,0.0,0.00940466699830722,0.0,106330.18693591103,0.0,0.0,,,pca,16,50,42
48,0.0,0.010187542000494432,0.0,98159.10451721004,0.0,0.0,,,pca,16,50,42
49,0.0,0.006393916999513749,0.0,156398.65204319183,0.0,0.0,,,pca,16,50,42
50,0.0,0.008646000002045184,0.0,115660.42097657334,0.0,0.0,0.5019292666023148,,pca,16,50,42
51,0.0,0.014314124997326871,0.0,69861.06382239555,0.0,0.0,,,pca,16,50,42
52,0.0,0.009091291998629458,0.0,109995.36701172432,0.0,0.0,,,pca,16,50,42
53,0.0,0.00946408399977372,0.0,105662.62937056659,0.0,0.0,,,pca,16,50,42
54,0.0,0.009431290996872121,0.0,106030.02286024777,0.0,0.0,,,pca,16,50,42
55,0.0,0.011025166997569613,0.0,90701.57397347722,0.0,0.0,0.5018987979472758,,pca,16,50,42
56,0.0,0.0103071670018835,0.0,97019.8697486189,0.0,0.0,,,pca,16,50,42
57,0.0,0.008880458000930957,0.0,112606.80472732012,0.0,0.0,,,pca,16,50,42
58,0.0,0.011301624999759952,0.0,88482.85091933595,0.0,0.0,,,pca,16,50,42
59,0.0,0.008228792001318652,0.0,121524.52022602485,0.0,0.0,,,pca,16,50,42
60,0.0,0.009684624998044455,0.0,103256.45032222958,0.0,0.0,0.5019295043480816,,pca,16,50,42
61,0.0,0.008398875001148554,0.0,119063.56504451479,0.0,0.0,,,pca,16,50,42
62,0.0,0.009778583000297658,0.0,102264.30557163141,0.0,0.0,,,pca,16,50,42
63,0.0,0.009457874999498017,0.0,105731.99582919796,0.0,0.0,,,pca,16,50,42
64,0.0,0.01168662499912898,0.0,85567.90348578236,0.0,0.0,,,pca,16,50,42
65,0.0,0.007662583000637824,0.0,130504.29599480506,0.0,0.0,0.5019119627412865,,pca,16,50,42
66,0.0,0.009741750000102911,0.0,102650.96106853861,0.0,0.0,,,pca,16,50,42
67,0.0,0.009494042002188507,0.0,105329.21591978277,0.0,0.0,,,pca,16,50,42
68,0.0,0.00976845899640466,0.0,102370.29201515367,0.0,0.0,,,pca,16,50,42
69,0.0,0.013112625001667766,0.0,76262.38071117051,0.0,0.0,,,pca,16,50,42
70,0.0,0.008420541002124082,0.0,118757.21521310208,0.0,0.0,0.5019450736144738,,pca,16,50,42
71,0.0,0.00971137499800534,0.0,102972.03024344073,0.0,0.0,,,pca,16,50,42
72,0.0,0.009329541000624886,0.0,107186.40927061907,0.0,0.0,,,pca,16,50,42
73,0.0,0.008809541999653447,0.0,113513.27912839717,0.0,0.0,,,pca,16,50,42
74,0.0,0.00870625000243308,0.0,114860.0143254026,0.0,0.0,,,pca,16,50,42
75,0.0,0.008668166003189981,0.0,115364.6572564472,0.0,0.0,0.5019702782198061,,pca,16,50,42
76,0.0,0.010227667000435758,0.0,97774.0084769473,0.0,0.0,,,pca,16,50,42
77,0.0,0.00804716700076824,0.0,124267.33531248113,0.0,0.0,,,pca,16,50,42
78,0.0,0.009440375000849599,0.0,105927.99543556306,0.0,0.0,,,pca,16,50,42
79,0.0,0.008703291001438629,0.0,114899.06517370301,0.0,0.0,,,pca,16,50,42
80,0.0,0.007950041002914077,0.0,125785.51477073532,0.0,0.0,0.5019916050694077,,pca,16,50,42
81,0.0,0.008203332999983104,0.0,121901.6709430252,0.0,0.0,,,pca,16,50,42
82,0.0,0.011187792002601782,0.0,89383.14188961008,0.0,0.0,,,pca,16,50,42
83,0.0,0.010181208002904896,0.0,98220.17188084956,0.0,0.0,,,pca,16,50,42
84,0.0,0.01077337500100839,0.0,92821.42317578288,0.0,0.0,,,pca,16,50,42
85,0.0,0.009852333998424001,0.0,101498.7920791116,0.0,0.0,0.5020197572716476,,pca,16,50,42
86,0.0,0.0048214580019703135,0.0,207406.14137701603,0.0,0.0,,,pca,16,50,42
87,0.0,0.006019666998327011,0.0,166122.14600540538,0.0,0.0,,,pca,16,50,42
88,0.0,0.013143625001248438,0.0,76082.51147647743,0.0,0.0,,,pca,16,50,42
89,0.0,0.0048014170024544,0.0,208271.84964122417,0.0,0.0,,,pca,16,50,42
90,0.0,0.010702667001169175,0.0,93434.65510893299,0.0,0.0,0.5019872100748906,,pca,16,50,42
91,0.0,0.007724291001068195,0.0,129461.7201580973,0.0,0.0,,,pca,16,50,42
92,0.0,0.011592708000534913,0.0,86261.12207379482,0.0,0.0,,,pca,16,50,42
93,0.0,0.005841541998961475,0.0,171187.6761611545,0.0,0.0,,,pca,16,50,42
94,0.0,0.0077183749999676365,0.0,129560.95033011392,0.0,0.0,,,pca,16,50,42
95,0.0,0.004354707998572849,0.0,229636.52220257386,0.0,0.0,0.5019669309539978,,pca,16,50,42
96,0.0,0.00447633400108316,0.0,223397.09229874832,0.0,0.0,,,pca,16,50,42
97,0.0,0.012183625000034226,0.0,82077.37844830178,0.0,0.0,,,pca,16,50,42
98,0.0,0.009680125000159023,0.0,103304.45112884101,0.0,0.0,,,pca,16,50,42
99,0.0,0.009543542000756133,0.0,104782.89925488568,0.0,0.0,,,pca,16,50,42
100,0.0,0.009680667000793619,0.0,103298.66732509446,0.0,0.0,0.5019520155044782,,pca,16,50,42
1,0.0,0.008599665998190176,0.0,116283.585921878,0.0,0.0,,,pca,16,50,101
2,0.0,0.008060874999500811,0.0,124056.01129677948,0.0,0.0,,,pca,16,50,101
3,0.0,0.010042416000942467,0.0,99577.63150880738,0.0,0.0,,,pca,16,50,101
4,0.0,0.010220125001069391,0.0,97846.16136254343,0.0,0.0,,,pca,16,50,101
5,0.0,0.007543541996710701,0.0,132563.72145022082,0.0,0.0,0.49653936733021653,,pca,16,50,101
6,0.0,0.0088344590003544,0.0,113193.12251716651,0.0,0.0,,,pca,16,50,101
7,0.0,0.008493459001329029,0.0,117737.66139843887,0.0,0.0,,,pca,16,50,101
8,0.0,0.010588500001176726,0.0,94442.08338186405,0.0,0.0,,,pca,16,50,101
9,0.0,0.007799125000019558,0.0,128219.51180388728,0.0,0.0,,,pca,16,50,101
10,0.0,0.009029291999468114,0.0,110750.65465364358,0.0,0.0,0.4961841672149367,,pca,16,50,101
11,0.0,0.011121208000986371,0.0,89918.28944403406,0.0,0.0,,,pca,16,50,101
12,0.0,0.010374875000707107,0.0,96386.70344768919,0.0,0.0,,,pca,16,50,101
13,0.0,0.011369624997314531,0.0,87953.6484480532,0.0,0.0,,,pca,16,50,101
14,0.0,0.009874874998786254,0.0,101267.10465934126,0.0,0.0,,,pca,16,50,101
15,0.0,0.009059333999175578,0.0,110383.39022393947,0.0,0.0,0.4962481106902411,,pca,16,50,101
16,0.0,0.01007995799955097,0.0,99206.76257227924,0.0,0.0,,,pca,16,50,101
17,0.0,0.009018916000059107,0.0,110878.07004671585,0.0,0.0,,,pca,16,50,101
18,0.0,0.013148624999303138,0.0,76053.57975096247,0.0,0.0,,,pca,16,50,101
19,0.0,0.008654083001601975,0.0,115552.39299356013,16384.0,0.0,,,pca,16,50,101
20,0.0,0.008739166998566361,0.0,114427.38194201433,16384.0,0.0,0.49592508872428875,,pca,16,50,101
21,0.0,0.009298666998802219,0.0,107542.29613005952,16384.0,0.0,,,pca,16,50,101
22,0.0,0.013403291999566136,0.0,74608.53647241066,16384.0,0.0,,,pca,16,50,101
23,0.0,0.007588125001348089,0.0,131784.8611906554,16384.0,0.0,,,pca,16,50,101
24,0.0,0.01348291699832771,0.0,74167.92672713407,16384.0,0.0,,,pca,16,50,101
25,0.0,0.008073540997429518,0.0,123861.38874112158,16384.0,0.0,0.496027726009146,,pca,16,50,101
26,0.0,0.00849562499934109,0.0,117707.64364923815,16384.0,0.0,,,pca,16,50,101
27,0.0,0.008182207999197999,0.0,122216.39930175543,16384.0,0.0,,,pca,16,50,101
28,0.0,0.01108308399852831,0.0,90227.59370341207,16384.0,0.0,,,pca,16,50,101
29,0.0,0.010504750000109198,0.0,95195.03081840168,16384.0,0.0,,,pca,16,50,101
30,0.0,0.014539333998982329,0.0,68778.94132358431,16384.0,0.0,0.4960174295703456,,pca,16,50,101
31,0.0,0.008795292000286281,0.0,113697.191630187,16384.0,0.0,,,pca,16,50,101
32,0.0,0.007520707997173304,0.0,132966.20482750496,16384.0,0.0,,,pca,16,50,101
33,0.0,0.004399083001771942,0.0,227320.10275714326,16384.0,0.0,,,pca,16,50,101
34,0.0,0.004220583999995142,0.0,236934.03566927018,16384.0,0.0,,,pca,16,50,101
35,0.0,0.0041229999987990595,0.0,242541.83853778275,16384.0,0.0,0.49594529897976886,,pca,16,50,101
36,0.0,0.0042335420002928,0.0,236208.82937522244,16384.0,0.0,,,pca,16,50,101
37,0.0,0.006570749999809777,0.0,152189.6282812388,16384.0,0.0,,,pca,16,50,101
38,0.0,0.009835292003117502,0.0,101674.6630077713,16384.0,0.0,,,pca,16,50,101
39,0.0,0.007932125001389068,0.0,126069.62192664397,16384.0,0.0,,,pca,16,50,101
40,0.0,0.007136832999094622,0.0,140118.17288240595,16384.0,0.0,0.49586207989672404,,pca,16,50,101
41,0.0,0.004363457999716047,0.0,229176.03425197979,16384.0,0.0,,,pca,16,50,101
42,0.0,0.011269583999819588,0.0,88734.42001195508,16384.0,0.0,,,pca,16,50,101
43,0.0,0.007679833001020597,0.0,130211.16473067927,16384.0,0.0,,,pca,16,50,101
44,0.0,0.009172040998237208,0.0,109026.98758021164,16384.0,0.0,,,pca,16,50,101
45,0.0,0.008389624999836087,0.0,119194.83886580598,16384.0,0.0,0.4958433286344012,,pca,16,50,101
46,0.0,0.007462916000804398,0.0,133995.88041620914,16384.0,0.0,,,pca,16,50,101
47,0.0,0.00962433300082921,0.0,103903.3042511977,16384.0,0.0,,,pca,16,50,101
48,0.0,0.0068783749993599486,0.0,145383.17554553985,16384.0,0.0,,,pca,16,50,101
49,0.0,0.009293499999330379,0.0,107602.08748825014,16384.0,0.0,,,pca,16,50,101
50,0.0,0.008369125000172062,0.0,119486.80417360726,16384.0,0.0,0.49580381712598903,,pca,16,50,101
51,0.0,0.008675750003021676,0.0,115263.81000509583,16384.0,0.0,,,pca,16,50,101
52,0.0,0.0076860420012963004,0.0,130105.97650017311,16384.0,0.0,,,pca,16,50,101
53,0.0,0.010568582998530474,0.0,94620.06402741472,16384.0,0.0,,,pca,16,50,101
54,0.0,0.006949041999178007,0.0,143904.72817955175,16384.0,0.0,,,pca,16,50,101
55,0.0,0.006544874999235617,0.0,152791.30619252333,16384.0,0.0,0.49583474328258226,,pca,16,50,101
56,0.0,0.007736999999906402,0.0,129249.06294585724,16384.0,0.0,,,pca,16,50,101
57,0.0,0.008225749999837717,0.0,121569.4617536065,16384.0,0.0,,,pca,16,50,101
58,0.0,0.00918995900065056,0.0,108814.41363657985,16384.0,0.0,,,pca,16,50,101
59,0.0,0.009477040999627206,0.0,105518.16754188744,16384.0,0.0,,,pca,16,50,101
60,0.0,0.007944500001030974,0.0,125873.24562530404,16384.0,0.0,0.49588276979747387,,pca,16,50,101
61,0.0,0.0058662920018832665,0.0,170465.43194218224,32768.0,0.0,,,pca,16,50,101
62,0.0,0.010372417000326095,0.0,96409.54465758186,32768.0,0.0,,,pca,16,50,101
63,0.0,0.008589332999690669,0.0,116423.47549408242,32768.0,0.0,,,pca,16,50,101
64,0.0,0.004714541999419453,0.0,212109.68109376048,32768.0,0.0,,,pca,16,50,101
65,0.0,0.008175874998414656,0.0,122311.06764644825,32768.0,0.0,0.49591550828239,,pca,16,50,101
66,0.0,0.00797887500084471,0.0,125330.9520319759,32768.0,0.0,,,pca,16,50,101
67,0.0,0.004449707997991936,0.0,224733.8478055818,32768.0,0.0,,,pca,16,50,101
68,0.0,0.004102541999600362,0.0,243751.3132339443,32768.0,0.0,,,pca,16,50,101
69,0.0,0.006188625000504544,0.0,161586.78218804215,32768.0,0.0,,,pca,16,50,101
70,0.0,0.005828375000419328,0.0,171574.40966445263,32768.0,0.0,0.4959532504879784,,pca,16,50,101
71,0.0,0.0082849160025944,0.0,120701.28407902416,32768.0,0.0,,,pca,16,50,101
72,0.0,0.010029584002040792,0.0,99705.03261117537,32768.0,0.0,,,pca,16,50,101
73,0.0,0.01026804199864273,0.0,97389.55101003521,32768.0,0.0,,,pca,16,50,101
74,0.0,0.011288999998214422,0.0,88581.80531120292,32768.0,0.0,,,pca,16,50,101
75,0.0,0.010095249999722,0.0,99056.4869644177,32768.0,0.0,0.49596179970566584,,pca,16,50,101
76,0.0,0.025317083000118146,0.0,39499.02127331705,32768.0,0.0,,,pca,16,50,101
77,0.0,0.004401709000376286,0.0,227184.4867333378,32768.0,0.0,,,pca,16,50,101
78,0.0,0.004182374999800231,0.0,239098.59829588796,32768.0,0.0,,,pca,16,50,101
79,0.0,0.08247325000047567,0.0,12125.143607099664,32768.0,0.0,,,pca,16,50,101
80,0.0,0.03927966700211982,0.0,25458.464297725146,32768.0,0.0,0.4959251255273879,,pca,16,50,101
81,0.0,0.00871437499881722,0.0,114752.92262907293,32768.0,0.0,,,pca,16,50,101
82,0.0,0.009592334001354175,0.0,104249.91455247779,32768.0,0.0,,,pca,16,50,101
83,0.0,0.008160624998708954,0.0,122539.63393222998,32768.0,0.0,,,pca,16,50,101
84,0.0,0.009817541998927481,0.0,101858.4896412203,32768.0,0.0,,,pca,16,50,101
85,0.0,0.01048116599849891,0.0,95409.2321544395,32768.0,0.0,0.4959529370370157,,pca,16,50,101
86,0.0,0.010355709000577917,0.0,96565.09273717458,32768.0,0.0,,,pca,16,50,101
87,0.0,0.009434499999770196,0.0,105993.95834695615,32768.0,0.0,,,pca,16,50,101
88,0.0,0.015421000000060303,0.0,64846.63770158158,32768.0,0.0,,,pca,16,50,101
89,0.0,0.007298165997781325,0.0,137020.7255225497,32768.0,0.0,,,pca,16,50,101
90,0.0,0.008299208999233088,0.0,120493.41088920739,32768.0,0.0,0.4959557604263534,,pca,16,50,101
91,0.0,0.010789457999635488,0.0,92683.06156192314,32768.0,0.0,,,pca,16,50,101
92,0.0,0.007313124999200227,0.0,136740.44954918197,32768.0,0.0,,,pca,16,50,101
93,0.0,0.004528749999735737,0.0,220811.4822099591,32768.0,0.0,,,pca,16,50,101
94,0.0,0.009220457999617793,0.0,108454.48241740835,32768.0,0.0,,,pca,16,50,101
95,0.0,0.01026629099942511,0.0,97406.1615880553,32768.0,0.0,0.49594649700645965,,pca,16,50,101
96,0.0,0.0044252500010770746,0.0,225975.93350807458,32768.0,0.0,,,pca,16,50,101
97,0.0,0.008599875000072643,0.0,116280.75989378369,32768.0,0.0,,,pca,16,50,101
98,0.0,0.010012875001848442,0.0,99871.41553403926,32768.0,0.0,,,pca,16,50,101
99,0.0,0.009869208999589318,0.0,101325.24298974845,32768.0,0.0,,,pca,16,50,101
100,0.0,0.008242291998612927,0.0,121325.47599239231,32768.0,0.0,0.49593889463203505,,pca,16,50,101
1,0.0,0.007615832997544203,0.0,131305.40025266565,0.0,0.0,,,pca,16,50,202
2,0.0,0.01106229099968914,0.0,90397.1880714493,0.0,0.0,,,pca,16,50,202
3,0.0,0.010207957999227801,0.0,97962.78551260171,0.0,0.0,,,pca,16,50,202
4,0.0,0.008682333998876857,0.0,115176.40304201147,0.0,0.0,,,pca,16,50,202
5,0.0,0.008690666996699292,0.0,115065.96678710611,0.0,0.0,0.504570490885997,,pca,16,50,202
6,0.0,0.008769959000346716,0.0,114025.61858732355,16384.0,0.0,,,pca,16,50,202
7,0.0,0.010272833998897113,0.0,97344.121408694,16384.0,0.0,,,pca,16,50,202
8,0.0,0.009898084001179086,0.0,101029.65380783567,16384.0,0.0,,,pca,16,50,202
9,0.0,0.01158200000281795,0.0,86340.87374863545,32768.0,0.0,,,pca,16,50,202
10,0.0,0.009201374999975087,0.0,108679.40932770456,32768.0,0.0,0.5046987898836576,,pca,16,50,202
11,0.0,0.00708120799754397,0.0,141218.84293567392,32768.0,0.0,,,pca,16,50,202
12,0.0,0.008765874998061918,0.0,114078.74287747589,32768.0,0.0,,,pca,16,50,202
13,0.0,0.008741541998460889,0.0,114396.29303114583,32768.0,0.0,,,pca,16,50,202
14,0.0,0.010947916001896374,0.0,91341.58499451239,32768.0,0.0,,,pca,16,50,202
15,0.0,0.005938334001257317,0.0,168397.3989654794,32768.0,0.0,0.5046665888451941,,pca,16,50,202
16,0.0,0.010708292000344954,0.0,93385.57446582388,32768.0,0.0,,,pca,16,50,202
17,0.0,0.007492707998608239,0.0,133463.09507667305,32768.0,0.0,,,pca,16,50,202
18,0.0,0.010210666001512436,0.0,97936.80449951814,32768.0,0.0,,,pca,16,50,202
19,0.0,0.008875999999872874,0.0,112663.36187633195,32768.0,0.0,,,pca,16,50,202
20,0.0,0.009687375000794418,0.0,103227.13840622402,32768.0,0.0,0.5047263519616523,,pca,16,50,202
21,0.0,0.009511125001154142,0.0,105140.03336920223,32768.0,0.0,,,pca,16,50,202
22,0.0,0.00813916699917172,0.0,122862.69591246433,32768.0,0.0,,,pca,16,50,202
23,0.0,0.009188165997329634,0.0,108835.64797268911,32768.0,0.0,,,pca,16,50,202
24,0.0,0.010009541001636535,0.0,99904.68092757725,32768.0,0.0,,,pca,16,50,202
25,0.0,0.008835083001031308,0.0,113185.12795898707,32768.0,0.0,0.5048201918705818,,pca,16,50,202
26,0.0,0.007873708000261104,0.0,127004.96385779591,32768.0,0.0,,,pca,16,50,202
27,0.0,0.0937417919994914,0.0,10667.600636495466,32768.0,0.0,,,pca,16,50,202
28,0.0,0.008626957998785656,0.0,115915.71445470832,32768.0,0.0,,,pca,16,50,202
29,0.0,0.008589500001107808,0.0,116421.21192980123,32768.0,0.0,,,pca,16,50,202
30,0.0,0.007901749999291496,0.0,126554.24432431602,32768.0,0.0,0.5049000116655405,,pca,16,50,202
31,0.0,0.007571207999717444,0.0,132079.31944774464,32768.0,0.0,,,pca,16,50,202
32,0.0,0.0076681249993271194,0.0,130409.9763746353,32768.0,0.0,,,pca,16,50,202
33,0.0,0.007103542000550078,0.0,140774.84161036322,32768.0,0.0,,,pca,16,50,202
34,0.0,0.009962500000256114,0.0,100376.41154070687,32768.0,0.0,,,pca,16,50,202
35,0.0,0.005830292000609916,0.0,171517.99599323474,32768.0,0.0,0.5049432472526709,,pca,16,50,202
36,0.0,0.015838667000934947,0.0,63136.62632978966,32768.0,0.0,,,pca,16,50,202
37,0.0,0.010194958998908987,0.0,98087.69217286847,32768.0,0.0,,,pca,16,50,202
38,0.0,0.007713833001616877,0.0,129637.23738774129,32768.0,0.0,,,pca,16,50,202
39,0.0,0.004765666999446694,0.0,209834.21630510536,32768.0,0.0,,,pca,16,50,202
40,0.0,0.004349250000814209,0.0,229924.69961781762,32768.0,0.0,0.5049116409866267,,pca,16,50,202
41,0.0,0.008674583998072194,0.0,115279.30333284411,32768.0,0.0,,,pca,16,50,202
42,0.0,0.008618708998255897,0.0,116026.65784427371,32768.0,0.0,,,pca,16,50,202
43,0.0,0.009774750000360655,0.0,102304.40675854661,32768.0,0.0,,,pca,16,50,202
44,0.0,0.009879875000478933,0.0,101215.8554588519,32768.0,0.0,,,pca,16,50,202
45,0.0,0.00993820800067624,0.0,100621.76198485235,32768.0,0.0,0.5048851579470559,,pca,16,50,202
46,0.0,0.00835887499852106,0.0,119633.32388352865,32768.0,0.0,,,pca,16,50,202
47,0.0,0.009675624998635612,0.0,103352.49662332024,49152.0,0.0,,,pca,16,50,202
48,0.0,0.01056287499886821,0.0,94671.19511564303,49152.0,0.0,,,pca,16,50,202
49,0.0,0.008684333999553928,0.0,115149.87793552909,49152.0,0.0,,,pca,16,50,202
50,0.0,0.009304625000368105,0.0,107473.43390630343,49152.0,0.0,0.5048318678217326,,pca,16,50,202
51,0.0,0.007983916999364737,0.0,125251.8031036104,49152.0,0.0,,,pca,16,50,202
